0	0.0251851
0.005	0.0256273
0.01	0.0262209
0.015	0.026849
0.02	0.0301111
0.025	0.0404912
0.03	0.120724
0.035	0.323665
0.04	0.444472
0.045	0.499694
0.05	0.516581
0.055	0.511847
0.06	0.507997
0.065	0.485435
0.07	0.475634
0.075	0.440591
0.08	0.440428
0.085	0.41268
0.09	0.391365
0.095	0.392393
0.1	0.367335
0.105	0.359611
0.11	0.33373
0.115	0.327121
0.12	0.319332
0.125	0.305754
0.13	0.298321
0.135	0.297004
0.14	0.27687
0.145	0.266166
0.15	0.251789
0.155	0.251871
0.16	0.2502
0.165	0.235215
0.17	0.225667
0.175	0.23289
0.18	0.219749
0.185	0.214463
0.19	0.214995
0.195	0.201465
0.2	0.208936
0.205	0.195788
0.21	0.186636
0.215	0.180284
0.22	0.18292
0.225	0.179355
0.23	0.170521
0.235	0.168719
0.24	0.16241
0.245	0.162002
0	0.0251851
0.005	0.025574
0.01	0.0261328
0	0.0251851
0	0.025538
0	0.026333
0	0.0268663
0	0.0343236
0	0.0475859
0	0.133999
0	0.356553
0	0.42642
0	0.491038
0	0.501932
0	0.518226
0	0.492883
0	0.462162
0	0.47113
0	0.45893
0	0.426391
0	0.40615
0	0.385297
0	0.383317
0	0.363804
0	0.351568
0	0.344135
0	0.324314
0	0.313843
0	0.301445
0	0.290892
0	0.283943
0	0.269569
0	0.264764
0	0.260354
0	0.25361
0	0.246363
0	0.235883
0	0.226882
0	0.227923
0	0.21753
0	0.211276
0	0.204185
0	0.200633
0	0.198333
0	0.196063
0	0.184789
0	0.184964
0	0.175413
0	0.175328
0	0.168372
0	0.169594
0	0.175289
0	0.168159
