0	1.14693e-17
1	9.08488e-18
2	-5.38574e-18
3	-5.67885e-18
4	-1.9251e-17
5	1.46071e-17
6	1.43619e-17
7	2.66393e-17
8	5.2213e-18
9	3.33775e-18
10	-1.93057e-17
11	-3.8061e-18
12	1.53751e-17
13	2.96399e-17
14	-1.37233e-17
15	2.00518e-17
16	2.50244e-19
17	-3.90744e-18
18	-4.88938e-17
19	4.08268e-17
20	-9.55286e-18
21	-3.86878e-18
22	-5.42486e-17
23	-9.33256e-17
24	-1.21475e-16
25	-1.10393e-16
26	-1.53329e-16
27	-1.18367e-16
28	-3.02114e-17
29	3.88763e-17
30	1.09593e-16
31	2.71829e-16
32	3.50235e-16
33	3.24016e-16
34	1.51432e-16
35	-5.73239e-17
36	-1.27298e-16
37	-1.27004e-16
38	-7.86427e-17
39	-1.35824e-17
40	1.02383e-16
41	1.06082e-16
42	-3.84339e-18
43	7.40257e-17
44	-1.36108e-16
45	-8.13369e-17
46	-1.16958e-16
47	-9.60893e-17
48	-3.38341e-17
49	3.00389e-18
50	-5.27161e-17
51	-4.23236e-17
52	5.38973e-17
53	-9.17846e-18
54	-1.53726e-16
55	-1.77996e-16
56	1.19973e-16
57	1.65498e-16
58	1.15718e-16
59	-7.04126e-18
60	6.20996e-17
61	-1.08578e-16
62	-2.57076e-16
63	-2.34054e-16
64	-9.82918e-17
65	2.43709e-16
66	1.5605e-16
67	2.02513e-18
68	1.46841e-16
69	5.80388e-17
70	-1.72107e-16
71	-2.16992e-16
72	-1.56949e-16
73	-1.6719e-16
74	-4.99192e-17
75	-1.37436e-16
76	1.56341e-16
77	1.04378e-16
78	9.92002e-17
79	-6.68331e-17
80	9.55126e-17
81	6.11087e-17
82	-3.31918e-18
83	1.98836e-17
84	1.87993e-17
85	1.24433e-16
86	8.32035e-17
87	-1.20322e-16
88	3.99882e-17
89	4.72025e-17
90	5.76064e-17
91	6.20722e-17
92	1.61823e-16
93	2.02829e-16
94	1.97164e-16
95	1.96502e-17
96	-1.336e-17
97	-1.12121e-16
98	-1.57909e-16
99	-6.18571e-18
100	1.85337e-17
101	8.47088e-17
102	3.71184e-16
103	2.87582e-16
104	3.9276e-17
105	-1.95498e-16
106	-1.68918e-16
107	-1.46276e-16
108	-1.3935e-16
109	7.539e-18
110	2.40458e-16
111	2.53648e-16
112	3.38695e-16
113	7.51244e-17
114	-2.00485e-16
115	-6.73816e-16
116	-7.19868e-16
117	-5.90017e-16
118	-5.93907e-16
119	-1.4701e-16
120	3.24257e-16
121	1.94113e-16
122	2.14754e-16
123	9.63163e-17
124	-1.55036e-16
125	3.29529e-19
126	-4.5333e-17
127	-2.48282e-16
128	-5.79603e-16
129	-6.34657e-16
130	-4.77343e-16
131	4.11728e-17
132	7.30018e-16
