0	-5.12804
0.00666667	-6.76023
0.0133333	-5.12756
0.02	-5.12697
0.0266667	-5.12614
0.0333333	-5.12506
0.04	-5.12376
0.0466667	-5.12221
0.0533333	-5.12043
0.06	-5.1184
0.0666667	-5.11614
0.0733333	-5.11365
0.08	-5.11091
0.0866667	-5.10794
0.0933333	-5.10473
0.1	-5.10129
0.106667	-5.09761
0.113333	-5.09369
0.12	-5.08953
0.126667	-5.08514
0.133333	-5.08051
0.14	-5.07565
0.146667	-5.07055
0.153333	-5.06522
0.16	-5.05965
0.166667	-5.05385
0.173333	-5.04781
0.18	-5.04154
0.186667	-5.03503
0.193333	-5.02829
0.2	-5.02132
0.206667	-5.01411
0.213333	-5.00667
0.22	-4.999
0.226667	-4.9911
0.233333	-4.98297
0.24	-4.9746
0.246667	-4.96601
0.253333	-4.95718
0.26	-4.94813
0.266667	-4.93884
0.273333	-4.92933
0.28	-4.91958
0.286667	-4.90961
0.293333	-4.89942
0.3	-4.88899
0.306667	-4.87834
0.313333	-4.86746
0.32	-4.85636
0.326667	-4.84503
0.333333	-4.83348
0.34	-4.8217
0.346667	-4.8097
0.353333	-4.79748
0.36	-4.78503
0.366667	-4.77237
0.373333	-4.75948
0.38	-4.74637
0.386667	-4.73304
0.393333	-4.7195
0.4	-4.70573
0.406667	-4.69175
0.413333	-4.67755
0.42	-4.66313
0.426667	-4.6485
0.433333	-4.63366
0.44	-4.61859
0.446667	-4.60332
0.453333	-4.58783
0.46	-4.57213
0.466667	-4.55622
0.473333	-4.5401
0.48	-4.52377
0.486667	-4.50723
0.493333	-4.49048
0.5	-4.47352
0.506667	-4.45636
0.513333	-4.43899
0.52	-4.42142
0.526667	-4.40364
0.533333	-4.38566
0.54	-4.36748
0.546667	-4.34909
0.553333	-4.33051
0.56	-4.31172
0.566667	-4.29274
0.573333	-4.27356
0.58	-4.25418
0.586667	-4.2346
0.593333	-4.21484
0.6	-4.19487
0.606667	-4.17472
0.613333	-4.15437
0.62	-4.13383
0.626667	-4.1131
