# t	x	gauss
# parameter(L, A, omega, D, N, tstep): 30, 0, 0.5, 0, 0, 1500, 0.251327
0	0	0.715262
0.251327	0.320723	0.715262
0.502655	0.218043	-0.390267
0.753982	-0.0951925	-0.814965
1.00531	0.292668	0.917861
1.25664	0.0054118	-0.790615
1.50796	-0.103137	-0.245114
1.75929	0.0489365	0.396341
2.01062	-0.195471	-0.572429
2.26195	0.74275	2.19775
2.51327	1.58328	1.68787
2.7646	0.835252	-0.331066
3.01593	1.32136	0.942555
3.26726	0.710468	-0.809886
3.51858	1.04961	0.559135
3.76991	1.14474	0.271974
4.02124	1.24165	0.415297
4.27257	1.69497	1.38795
4.52389	0.832982	-0.143044
4.77522	0.448004	-1.00149
5.02655	0.103565	-0.968859
5.27788	-0.571074	-1.56197
5.5292	-1.0311	-0.810231
5.78053	-1.79878	-1.74855
6.03186	-0.979845	-0.427616
6.28319	-0.815295	0.388887
6.53451	-0.342015	1.20871
6.78584	-0.743406	-0.725888
7.03717	-0.710195	0.260464
7.28849	-1.11259	-0.700111
7.53982	-0.98723	0.131243
7.79115	-1.33719	-0.766417
8.04248	-1.05819	0.0315487
8.2938	-0.895808	0.291104
8.54513	-0.339811	1.33914
8.79646	-0.21623	0.444075
9.04779	-0.121537	0.326711
9.29911	-0.355394	-0.454424
9.55044	-0.691974	-0.576585
9.80177	-0.750179	0.0723303
10.0531	-0.976504	-0.320896
10.3044	-1.30978	-0.71784
10.5558	-1.18891	-0.255731
10.8071	-1.71357	-1.44563
11.0584	-0.136423	1.65753
11.3097	-0.0410588	0.287718
11.5611	-0.0733657	-0.0490747
11.8124	-0.355006	-0.587201
12.0637	0.00541005	0.977686
12.315	0.114932	0.241219
12.5664	0.065509	-0.17379
12.8177	0.14526	0.141298
13.069	0.295248	0.254796
13.3204	0.665995	0.675762
13.5717	1.21304	1.01227
13.823	1.39987	0.737219
14.0743	0.889571	-0.385091
14.3257	0.323517	-1.36643
14.577	0.593901	0.440647
14.8283	1.11629	0.949545
15.0796	1.51639	1.04627
15.331	1.15873	0.306806
15.5823	1.17823	0.266022
15.8336	0.898814	-0.366756
16.085	1.34373	0.895427
16.3363	0.406516	-1.48338
16.5876	0.553949	0.1386
16.8389	1.14712	1.10766
17.0903	1.38634	0.736597
17.3416	0.485913	-1.29171
17.5929	1.27794	1.55829
17.8442	1.23781	0.363997
18.0956	0.912982	-0.355198
18.3469	1.13673	0.413818
18.5982	1.01512	-0.0850795
18.8496	1.53513	1.17705
19.1009	0.469973	-1.20817
19.3522	0.574744	0.0284192
19.6035	0.515401	-0.348074
19.8549	1.24532	1.41569
20.1062	0.596979	-1.06143
20.3575	0.894852	0.448947
20.6088	1.29233	0.786509
20.8602	1.73721	1.47755
21.1115	1.66108	1.79507
21.3628	1.03038	0.231308
21.6142	0.349026	-1.4839
21.8655	-0.0186282	-0.991722
22.1168	-0.976734	-2.12629
