0	46.1443
1	60.8314
2	46.1401
3	46.1349
4	46.1275
5	46.1181
6	46.1066
7	46.0929
8	46.0772
9	46.0594
10	46.0395
11	46.0175
12	45.9934
13	45.9673
14	45.939
15	45.9087
16	45.8762
17	45.8417
18	45.8051
19	45.7664
20	45.7257
21	45.6829
22	45.638
23	45.591
24	45.5419
25	45.4908
26	45.4377
27	45.3824
28	45.3251
29	45.2658
30	45.2044
31	45.1409
32	45.0754
33	45.0079
34	44.9383
35	44.8667
36	44.793
37	44.7173
38	44.6396
39	44.5599
40	44.4781
41	44.3944
42	44.3086
43	44.2208
44	44.131
45	44.0393
46	43.9455
47	43.8497
48	43.752
49	43.6522
50	43.5506
51	43.4469
52	43.3413
53	43.2337
54	43.1241
55	43.0126
56	42.8992
57	42.7838
58	42.6665
59	42.5473
60	42.4262
61	42.3031
62	42.1782
63	42.0513
64	41.9225
65	41.7919
66	41.6594
67	41.525
68	41.3887
69	41.2505
70	41.1106
71	40.9687
72	40.825
73	40.6795
74	40.5322
75	40.383
76	40.232
77	40.0793
78	39.9247
79	39.7683
80	39.6102
81	39.4502
82	39.2885
83	39.1251
84	38.9599
85	38.7929
86	38.6242
87	38.4538
88	38.2817
89	38.1079
90	37.9323
91	37.7551
92	37.5762
93	37.3956
94	37.2134
95	37.0294
96	36.8439
97	36.6567
98	36.4679
99	36.2774
100	36.0854
101	35.8917
102	35.6964
103	35.4996
104	35.3012
105	35.1012
106	34.8997
107	34.6966
108	34.492
109	34.2859
110	34.0783
111	33.8691
112	33.6585
113	33.4464
114	33.2328
115	33.0177
116	32.8012
117	32.5833
118	32.3639
119	32.1431
120	31.9209
121	31.6973
122	31.4723
123	31.2459
124	31.0182
125	30.7891
126	30.5587
127	30.3269
128	30.0938
129	29.8594
130	29.6238
131	29.3868
132	29.1485
133	28.909
134	28.6683
135	28.4263
136	28.1831
137	27.9386
138	27.693
139	27.4461
140	27.1981
141	26.9489
142	26.6986
143	26.4471
144	26.1945
145	25.9408
146	25.686
147	25.43
148	25.173
149	24.915
150	24.6558
151	24.3956
152	24.1344
153	23.8722
154	23.609
155	23.3448
156	23.0796
157	22.8134
158	22.5463
159	22.2782
160	22.0092
161	21.7393
162	21.4685
163	21.1968
164	20.9242
165	20.6508
166	20.3765
167	20.1014
168	19.8254
169	19.5487
170	19.2711
171	18.9928
172	18.7137
173	18.4339
174	18.1533
175	17.8719
176	17.5899
177	17.3072
178	17.0238
179	16.7397
180	16.4549
181	16.1695
182	15.8835
183	15.5968
184	15.3096
185	15.0217
186	14.7333
187	14.4443
188	14.1548
189	13.8647
190	13.5741
191	13.283
192	12.9914
193	12.6994
194	12.4068
195	12.1138
196	11.8204
197	11.5266
198	11.2323
199	10.9377
200	10.6427
201	10.3473
202	10.0515
203	9.75547
204	9.45907
205	9.16236
206	8.86536
207	8.56808
208	8.27053
209	7.97273
210	7.67469
211	7.37643
212	7.07796
213	6.77929
214	6.48045
215	6.18144
216	5.88228
217	5.58298
218	5.28355
219	4.98402
220	4.68439
221	4.38469
222	4.08492
223	3.78509
224	3.48523
225	3.18535
226	2.88546
227	2.58557
228	2.2857
229	1.98587
230	1.68609
231	1.38637
232	1.08672
233	0.787168
234	0.487721
235	0.188393
236	-0.110801
237	-0.409846
238	-0.708729
239	-1.00744
240	-1.30595
241	-1.60426
242	-1.90236
243	-2.20022
244	-2.49783
245	-2.79518
246	-3.09225
247	-3.38904
248	-3.68552
249	-3.98169
250	-4.27752
251	-4.57301
252	-4.86814
253	-5.1629
254	-5.45727
255	-5.75124
256	-6.04479
257	-6.33792
258	-6.6306
259	-6.92283
260	-7.21459
261	-7.50587
262	-7.79664
263	-8.08691
264	-8.37665
265	-8.66586
266	-8.95451
267	-9.2426
268	-9.53011
269	-9.81703
270	-10.1033
271	-10.389
272	-10.6741
273	-10.9585
274	-11.2423
275	-11.5254
276	-11.8078
277	-12.0895
278	-12.3705
279	-12.6507
280	-12.9303
281	-13.2091
282	-13.4871
283	-13.7643
284	-14.0408
285	-14.3164
286	-14.5913
287	-14.8653
288	-15.1385
289	-15.4108
290	-15.6822
291	-15.9528
292	-16.2225
293	-16.4913
294	-16.7592
295	-17.0261
296	-17.2921
297	-17.5572
298	-17.8213
299	-18.0844
300	-18.3465
301	-18.6077
302	-18.8678
303	-19.1269
304	-19.3849
305	-19.642
306	-19.8979
307	-20.1528
308	-20.4066
309	-20.6593
310	-20.9109
311	-21.1614
312	-21.4108
313	-21.659
314	-21.9061
315	-22.152
316	-22.3967
317	-22.6403
318	-22.8827
319	-23.1238
320	-23.3638
321	-23.6025
322	-23.84
323	-24.0762
324	-24.3112
325	-24.5449
326	-24.7773
327	-25.0085
328	-25.2383
329	-25.4668
330	-25.694
331	-25.9199
332	-26.1444
333	-26.3676
334	-26.5894
335	-26.8099
336	-27.029
337	-27.2467
338	-27.463
339	-27.6778
340	-27.8913
341	-28.1033
342	-28.3139
343	-28.5231
344	-28.7308
345	-28.937
346	-29.1418
347	-29.3451
348	-29.5468
349	-29.7471
350	-29.9459
351	-30.1432
352	-30.3389
353	-30.5331
354	-30.7258
355	-30.9169
356	-31.1065
357	-31.2945
358	-31.4809
359	-31.6657
360	-31.849
361	-32.0306
362	-32.2107
363	-32.3891
364	-32.566
365	-32.7411
366	-32.9147
367	-33.0866
368	-33.2569
369	-33.4255
370	-33.5924
371	-33.7577
372	-33.9213
373	-34.0832
374	-34.2434
375	-34.402
376	-34.5588
377	-34.7139
378	-34.8673
379	-35.019
380	-35.1689
381	-35.3172
382	-35.4636
383	-35.6084
384	-35.7514
385	-35.8926
386	-36.032
387	-36.1697
388	-36.3057
389	-36.4398
390	-36.5722
391	-36.7027
392	-36.8315
393	-36.9585
394	-37.0837
395	-37.207
396	-37.3286
397	-37.4483
398	-37.5662
399	-37.6823
400	-37.7966
401	-37.909
402	-38.0196
403	-38.1283
404	-38.2352
405	-38.3403
406	-38.4435
407	-38.5448
408	-38.6443
409	-38.7419
410	-38.8376
411	-38.9315
412	-39.0235
413	-39.1136
414	-39.2019
415	-39.2882
416	-39.3727
417	-39.4553
418	-39.536
419	-39.6148
420	-39.6917
421	-39.7667
422	-39.8398
423	-39.9111
424	-39.9804
425	-40.0478
426	-40.1133
427	-40.1769
428	-40.2385
429	-40.2983
430	-40.3561
431	-40.4121
432	-40.4661
433	-40.5182
434	-40.5684
435	-40.6167
436	-40.663
437	-40.7074
438	-40.7499
439	-40.7905
440	-40.8292
441	-40.8659
442	-40.9007
443	-40.9336
444	-40.9646
445	-40.9937
446	-41.0208
447	-41.046
448	-41.0693
449	-41.0907
450	-41.1101
451	-41.1276
452	-41.1432
453	-41.1569
454	-41.1687
455	-41.1785
456	-41.1865
457	-41.1925
458	-41.1966
459	-41.1988
460	-41.1991
461	-41.1975
462	-41.194
463	-41.1885
464	-41.1812
465	-41.172
466	-41.1608
467	-41.1478
468	-41.1329
469	-41.1161
470	-41.0974
471	-41.0768
472	-41.0543
473	-41.0299
474	-41.0037
475	-40.9756
476	-40.9456
477	-40.9137
478	-40.88
479	-40.8444
480	-40.8069
481	-40.7676
482	-40.7265
483	-40.6835
484	-40.6386
485	-40.5919
486	-40.5434
487	-40.493
488	-40.4408
489	-40.3868
490	-40.3309
491	-40.2732
492	-40.2138
493	-40.1525
494	-40.0894
495	-40.0245
496	-39.9578
497	-39.8893
498	-39.819
499	-39.747
500	-39.6732
501	-39.5976
502	-39.5202
503	-39.4411
504	-39.3602
505	-39.2776
506	-39.1932
507	-39.1071
508	-39.0193
509	-38.9298
510	-38.8385
511	-38.7455
512	-38.6508
513	-38.5544
514	-38.4563
515	-38.3565
516	-38.2551
517	-38.1519
518	-38.0471
519	-37.9407
520	-37.8325
521	-37.7228
522	-37.6114
523	-37.4983
524	-37.3836
525	-37.2673
526	-37.1494
527	-37.0299
528	-36.9088
529	-36.7861
530	-36.6618
531	-36.5359
532	-36.4085
533	-36.2795
534	-36.1489
535	-36.0168
536	-35.8832
537	-35.748
538	-35.6113
539	-35.4731
540	-35.3334
541	-35.1922
542	-35.0495
543	-34.9053
544	-34.7596
545	-34.6125
546	-34.4639
547	-34.3139
