0	1.06712	1.5084	4.93038e-32	4.93038e-32	1.06504	0.066542
0.0025	1.06687	1.5106	3.0813e-08	2.45422e-06	1.17144	0.0708402
0.005	1.06661	1.51208	1.07719e-07	5.30273e-06	1.18192	0.0696733
0.0075	1.0664	1.51427	1.99845e-07	1.32052e-05	1.18288	0.0672198
0.01	1.06609	1.51591	4.07278e-07	2.05191e-05	1.18277	0.0652036
0.0125	1.06582	1.51734	6.46126e-07	2.75289e-05	1.18257	0.0634662
0.015	1.06558	1.51913	8.78327e-07	3.93881e-05	1.18241	0.0613739
0.0175	1.06531	1.5212	1.18743e-06	5.69266e-05	1.18224	0.0589557
0.02	1.06496	1.52188	1.74798e-06	5.88665e-05	1.18191	0.0579645
0.0225	1.06476	1.52483	2.01626e-06	9.38974e-05	1.18182	0.054721
0.025	1.06443	1.52527	2.64444e-06	9.2225e-05	1.18151	0.0539113
0.0275	1.0641	1.52657	3.36014e-06	0.000104896	1.18121	0.0524392
0.03	1.0639	1.52893	3.71944e-06	0.000138813	1.18109	0.049773
0.0325	1.06363	1.5309	4.34455e-06	0.000169099	1.18089	0.0474001
0.035	1.06333	1.53221	5.12718e-06	0.000186612	1.18062	0.0457596
0.0375	1.06297	1.53362	6.2343e-06	0.000207436	1.18029	0.0440849
0.04	1.06269	1.53494	7.06967e-06	0.000227206	1.18003	0.0425017
0.0425	1.06241	1.53619	7.95247e-06	0.000246077	1.17978	0.0410054
0.045	1.0621	1.53768	9.06047e-06	0.000272263	1.17949	0.0392709
0.0475	1.06178	1.53935	1.02561e-05	0.000305617	1.17921	0.0373067
0.05	1.0615	1.5397	1.13374e-05	0.000300942	1.1789	0.036736
0.0525	1.06118	1.54238	1.26889e-05	0.000367797	1.17864	0.0338288
0.055	1.06078	1.54439	1.46273e-05	0.000418538	1.17827	0.0313924
0.0575	1.06056	1.54438	1.54833e-05	0.000400947	1.17801	0.0311495
0.06	1.06021	1.5469	1.72741e-05	0.000472116	1.1777	0.0284493
0.0625	1.06	1.54796	1.80649e-05	0.000492805	1.17749	0.0270518
0.065	1.05956	1.54873	2.06818e-05	0.00050326	1.17705	0.0260809
0.0675	1.05918	1.54992	2.29605e-05	0.000529839	1.17666	0.0247212
0.07	1.05882	1.5499	2.51877e-05	0.000511075	1.17626	0.0245935
0.0725	1.05859	1.55205	2.63916e-05	0.000576286	1.17603	0.0222991
0.075	1.05833	1.55393	2.78198e-05	0.000634393	1.17578	0.0200768
0.0775	1.05793	1.55366	3.06013e-05	0.00060359	1.17536	0.0201316
0.08	1.05761	1.55423	3.28337e-05	0.000608028	1.175	0.0195324
0.0825	1.05722	1.55393	3.57432e-05	0.000578394	1.17457	0.0197841
0.085	1.05696	1.55689	3.74056e-05	0.000682171	1.17431	0.0166744
0.0875	1.05654	1.55684	4.08284e-05	0.000661035	1.17387	0.0164127
0.09	1.05625	1.55769	4.29369e-05	0.000678741	1.17355	0.0154854
0.0925	1.05588	1.55661	4.60733e-05	0.000617101	1.17313	0.0165295
0.095	1.05558	1.55847	4.85059e-05	0.000676471	1.17281	0.0146588
