0	0.655204	0.403023	1.2326e-32	0	0.256972	0.602709
0.0025	0.671347	0.588499	0.000130428	0.0172211	0.398366	0.618667
0.005	0.678852	0.693933	0.000205286	0.0319305	0.474006	0.583723
0.0075	0.683127	0.770272	0.00023431	0.0434587	0.523074	0.548654
0.01	0.686484	0.835159	0.00025556	0.0543682	0.561267	0.515534
0.0125	0.688936	0.889825	0.000264978	0.0639395	0.59138	0.485244
0.015	0.690695	0.938621	0.000264797	0.0730064	0.616329	0.456638
0.0175	0.692417	0.999927	0.000268822	0.089432	0.644197	0.419786
0.02	0.692405	1.02614	0.000238738	0.091061	0.65663	0.400727
0.0225	0.694591	1.07299	0.000259507	0.103513	0.675944	0.371735
0.025	0.69494	1.11909	0.000243143	0.117096	0.692815	0.340503
0.0275	0.695087	1.15643	0.000225797	0.127123	0.705508	0.313881
0.03	0.695234	1.20093	0.000211153	0.142345	0.718723	0.282685
0.0325	0.695675	1.21267	0.000203744	0.138889	0.723352	0.272092
0.035	0.695374	1.25163	0.000185271	0.152208	0.732502	0.24536
0.0375	0.694088	1.284	0.000155939	0.162364	0.738904	0.220853
0.04	0.693878	1.32187	0.000144338	0.176908	0.746298	0.193015
0.0425	0.694074	1.33934	0.000138482	0.178445	0.750179	0.178513
0.045	0.693745	1.37039	0.000127806	0.189589	0.754864	0.155953
0.0475	0.691466	1.40575	0.000104735	0.204509	0.757525	0.129204
0.05	0.691166	1.41626	9.8453e-05	0.202121	0.758661	0.119293
0.0525	0.689995	1.43058	9.04607e-05	0.202828	0.759055	0.108349
0.055	0.689484	1.44458	8.5858e-05	0.203632	0.759866	0.0976186
0.0575	0.688578	1.45962	8.23386e-05	0.205461	0.76027	0.0861491
0.06	0.687749	1.49318	8.04441e-05	0.220881	0.761649	0.0619332
0.0625	0.685761	1.49373	8.59384e-05	0.212779	0.759882	0.0589831
0.065	0.684332	1.50705	9.3268e-05	0.214171	0.758841	0.0494832
0.0675	0.682902	1.50611	0.000103998	0.205882	0.757331	0.0491022
0.07	0.68162	1.50631	0.000115955	0.198915	0.755928	0.0488276
0.0725	0.679481	1.50877	0.000143955	0.193861	0.753745	0.0469942
0.075	0.677956	1.52664	0.000166582	0.199005	0.752669	0.0346233
0.0775	0.676146	1.52848	0.000198522	0.193955	0.750797	0.0320712
0.08	0.67349	1.53975	0.000256705	0.195179	0.748179	0.0241241
0.0825	0.671135	1.53174	0.000315712	0.184525	0.745386	0.0285975
0.085	0.669468	1.54159	0.000358873	0.185154	0.743696	0.0224105
0.0875	0.66731	1.53676	0.000422439	0.177175	0.741282	0.0249494
0.09	0.664669	1.53671	0.000510791	0.172362	0.738408	0.0251469
0.0925	0.662202	1.54704	0.00060016	0.17362	0.735843	0.0182441
0.095	0.659861	1.54475	0.000690654	0.1679	0.733196	0.0190097
0.0975	0.657756	1.54476	0.000775217	0.16371	0.730851	0.0190252
0.1	0.655404	1.55277	0.000877438	0.163984	0.728375	0.0137213
0.1025	0.652689	1.5524	0.0010063	0.159887	0.725413	0.0133802
0.105	0.650497	1.55453	0.00111138	0.157271	0.722945	0.0119216
0.1075	0.647754	1.56052	0.00125627	0.156771	0.72001	0.00784741
0.11	0.645423	1.55245	0.00138121	0.149257	0.717309	0.0126214
0.1125	0.641888	1.55105	0.00159807	0.145342	0.713487	0.0139369
0.115	0.639816	1.55583	0.00171689	0.144506	0.71109	0.0109695
0.1175	0.637854	1.55816	0.00183044	0.142594	0.708908	0.00915567
0.12	0.633883	1.55767	0.00211218	0.139455	0.704712	0.00923935
0.1225	0.63252	1.56031	0.0021842	0.137867	0.702945	0.00755507
