0	0.00749378	1.5703	7.52316e-37	4.93038e-32	0.00749378	3.73793e-06
0.0025	0.00761213	1.56873	7.66834e-09	2.56146e-06	0.00836148	1.6075e-05
0.005	0.00766334	1.56568	1.20511e-08	1.32897e-05	0.00849937	4.07726e-05
0.0075	0.00771861	1.55389	1.98996e-08	0.000192557	0.00856692	0.000135297
0.01	0.0077851	1.56161	3.01511e-08	8.15397e-05	0.00864122	8.51415e-05
0.0125	0.00799947	1.55741	1.12899e-07	0.000109363	0.00886265	0.000114918
0.015	0.00804197	1.56072	1.22145e-07	7.82165e-05	0.00892765	9.20061e-05
0.0175	0.00816151	1.56705	1.7857e-07	8.40046e-05	0.00905417	3.97862e-05
0.02	0.00908305	1.44057	2.08513e-06	0.0241243	0.00916566	0.0016015
0.0225	0.0137033	1.02451	3.23742e-05	0.28708	0.010196	0.00775081
0.025	0.0249712	0.625701	0.000254606	0.757566	0.0144461	0.0206562
0.0275	0.0244889	0.480343	0.000236633	0.92676	0.0123699	0.0236568
0.03	0.051585	0.548969	0.00160451	0.760721	0.0221087	0.0454625
0.0325	0.0710841	0.121173	0.00322406	1.45655	0.00998272	0.0750373
0.035	0.118572	0.701474	0.0101684	0.531446	0.0405704	0.11308
0.0375	0.181948	0.49779	0.0244216	0.71452	0.0917126	0.169035
0.04	0.208943	0.816475	0.031229	0.394247	0.159399	0.161258
0.0425	0.232524	1.05076	0.0373432	0.297716	0.217193	0.130269
0.045	0.258895	1.03041	0.0449024	0.287021	0.240753	0.13894
0.0475	0.257411	1.14812	0.0421241	0.271164	0.258527	0.118756
0.05	0.265633	1.20558	0.0430283	0.26679	0.273739	0.10671
0.0525	0.252819	1.31985	0.0368124	0.289565	0.271411	0.072192
0.055	0.245614	1.44033	0.033054	0.338387	0.270214	0.0387932
0.0575	0.200111	1.31765	0.0208972	0.265673	0.220426	0.0526777
0.06	0.21234	1.48743	0.0224787	0.341931	0.233293	0.0226861
0.0625	0.217484	1.40235	0.0226807	0.281004	0.236617	0.038645
0.065	0.19086	1.42231	0.0171111	0.280291	0.212422	0.0320834
0.0675	0.184551	1.47559	0.0156168	0.299009	0.204784	0.021003
0.07	0.173223	1.46551	0.0137327	0.283117	0.192594	0.0203302
0.0725	0.181708	1.50958	0.0142357	0.299063	0.200431	0.0128078
0.075	0.1593	1.47403	0.0116442	0.269578	0.178226	0.0166422
0.0775	0.157653	1.49667	0.0111682	0.273271	0.174921	0.0135972
0.08	0.157507	1.44606	0.0108281	0.24039	0.173334	0.0209571
0.0825	0.14509	1.48674	0.00987421	0.252371	0.161812	0.0138184
0.085	0.143374	1.49139	0.00952892	0.247502	0.159013	0.0127619
0.0875	0.143244	1.51397	0.00926077	0.252162	0.158812	0.00918553
0.09	0.144414	1.50151	0.00905145	0.2391	0.159864	0.0107863
0.0925	0.132096	1.47835	0.00853867	0.222269	0.147401	0.0134548
0.095	0.133213	1.48955	0.00833239	0.22165	0.14696	0.0119293
0.0975	0.123321	1.5145	0.00810123	0.227595	0.137689	0.00811601
0.1	0.12103	1.52865	0.00792688	0.228911	0.134665	0.0057114
0.1025	0.126845	1.50841	0.00770749	0.214023	0.140043	0.00851165
0.105	0.123229	1.52199	0.00754133	0.215197	0.13698	0.00678925
0.1075	0.118876	1.53052	0.00741858	0.214241	0.132476	0.00544659
0.11	0.117245	1.56228	0.00728242	0.225035	0.130488	0.00153292
0.1125	0.110882	1.49711	0.00727928	0.191154	0.123452	0.00862727
0.115	0.106983	1.51774	0.00725515	0.195234	0.119136	0.00644556
0.1175	0.106819	1.51272	0.00711078	0.189168	0.118519	0.00691008
0.12	0.104392	1.52526	0.00705949	0.190323	0.116135	0.0054363
0.1225	0.102606	1.48969	0.00699379	0.173403	0.113849	0.00864961
0.125	0.0917502	1.46013	0.0074355	0.161212	0.102472	0.0110551
0.1275	0.101872	1.52001	0.00675841	0.177495	0.111944	0.00616676
0.13	0.0909459	1.51875	0.00720813	0.173683	0.102008	0.00524295
0.1325	0.0911932	1.51853	0.00706005	0.170393	0.101252	0.00525507
0.135	0.0932496	1.53411	0.00681262	0.17313	0.103289	0.00372342
0.1375	0.0857599	1.51847	0.00716363	0.164311	0.0959489	0.00495152
0.14	0.0877013	1.49848	0.00690807	0.154924	0.0970532	0.00679956
0.1425	0.0827563	1.54554	0.0071305	0.168582	0.0924266	0.00278184
0.145	0.0779067	1.54382	0.00738521	0.165068	0.087113	0.00235614
0.1475	0.0840554	1.4904	0.0068026	0.145009	0.0924626	0.00700342
0.15	0.0757068	1.51467	0.00732456	0.149705	0.0848173	0.00495575
0.1525	0.0767197	1.53938	0.00712437	0.155549	0.0851632	0.00290776
0.155	0.0809995	1.5224	0.0066899	0.147385	0.0893753	0.00433597
0.1575	0.0777849	1.48055	0.00682059	0.133657	0.0863954	0.00732566
0.16	0.0760085	1.53669	0.00685204	0.147533	0.0845948	0.00331827
0.1625	0.0730369	1.47411	0.00698675	0.128302	0.0810583	0.00734867
0.165	0.0705836	1.52163	0.00708965	0.138528	0.0784624	0.0042723
0.1675	0.0664666	1.49866	0.0073543	0.130283	0.0739352	0.00532931
0.17	0.0730158	1.48318	0.00668588	0.124817	0.0800831	0.00686018
0.1725	0.0661137	1.55056	0.00717732	0.141941	0.074107	0.00200634
0.175	0.065932	1.54499	0.00709275	0.138069	0.0733134	0.00189453
0.1775	0.0669322	1.50537	0.00690559	0.124783	0.074068	0.00458167
0.18	0.0655211	1.4792	0.00693503	0.117358	0.0726083	0.00646264
0.1825	0.0678611	1.54585	0.0066411	0.13287	0.0750957	0.00226111
0.185	0.0637411	1.50249	0.0069086	0.119186	0.0710654	0.00446684
0.1875	0.0615864	1.54209	0.00701472	0.128255	0.0686494	0.00220578
0.19	0.0613501	1.51015	0.0069455	0.117969	0.067943	0.00391546
0.1925	0.0610565	1.51932	0.00688353	0.118783	0.0676117	0.00347065
0.195	0.0600774	1.51139	0.00688661	0.115373	0.0666676	0.00378828
0.1975	0.0594973	1.54418	0.00685454	0.122674	0.0660917	0.00194882
0.2	0.0618793	1.48394	0.00655719	0.107001	0.0682335	0.0055869
0.2025	0.0593533	1.50687	0.00670088	0.110224	0.0659906	0.00422682
0.205	0.0547623	1.4981	0.00705365	0.107091	0.0611857	0.00436122
0.2075	0.0559283	1.47821	0.00685719	0.102389	0.0616172	0.005401
0.21	0.0534137	1.50769	0.00702013	0.106629	0.0594622	0.00384901
0.2125	0.0565383	1.51688	0.0066415	0.107464	0.0622662	0.00352426
0.215	0.0558742	1.53484	0.00662605	0.110627	0.0620495	0.00229424
0.2175	0.0530971	1.4867	0.00681183	0.0992055	0.0590536	0.00478667
0.22	0.0540225	1.51808	0.00664777	0.104168	0.0598166	0.00333719
0.2225	0.054335	1.50622	0.0065451	0.100553	0.0601322	0.00370162
0.225	0.0552951	1.49669	0.00638673	0.0976757	0.0611433	0.00444328
0.2275	0.0538346	1.52556	0.0064483	0.102502	0.0598849	0.00289098
0.23	0.050394	1.46173	0.00670084	0.090756	0.0560834	0.00575717
0.2325	0.0485287	1.48369	0.00681189	0.0925348	0.0539173	0.0048056
0.235	0.0494825	1.51079	0.00664712	0.0962065	0.0547747	0.00346754
0.2375	0.0495473	1.54779	0.00657172	0.103816	0.055002	0.00149341
0.24	0.048588	1.53197	0.0065956	0.0987883	0.0540284	0.00198731
0.2425	0.0494305	1.51018	0.00644893	0.0931865	0.054731	0.00302836
