# t	x	gauss
0	0	0.141638
0.251327	0.16677	0.141638
0.502655	0.179134	-0.0535172
0.753982	0.31587	0.0680267
1.00531	-0.184468	-0.596937
1.25664	-0.596514	-0.392394
1.50796	-0.605318	0.0626371
1.75929	-0.633812	0.0427637
2.01062	-0.754238	-0.0502556
2.26195	-1.21624	-0.405415
2.51327	-0.765258	0.279359
2.7646	-0.468636	0.351187
3.01593	-0.188896	0.346521
3.26726	-0.47272	-0.263176
3.51858	-0.0647821	0.475064
3.76991	0.128121	0.183984
4.02124	0.0309517	-0.153974
4.27257	-0.330582	-0.394438
4.52389	-0.941263	-0.561809
4.77522	-0.805075	0.13803
5.02655	-0.71494	0.136196
5.27788	-1.36836	-0.590714
5.5292	-1.1228	-0.0795967
5.78053	-1.0733	-0.0491991
6.03186	-0.71611	0.291065
6.28319	-0.771813	0.00684823
6.53451	-1.36825	-0.543145
6.78584	-1.07385	-0.0306282
7.03717	-1.19291	-0.185525
7.28849	-0.883803	0.157144
7.53982	-0.799341	0.10795
7.79115	-1.29413	-0.447386
8.04248	-0.964585	0.0849426
8.2938	-0.923447	0.0328736
8.54513	-1.1065	-0.174007
8.79646	-1.02861	-0.00962897
9.04779	-0.608854	0.379619
9.29911	-0.721765	-0.0417469
9.55044	-1.00164	-0.218108
9.80177	-1.01068	-0.0349973
10.0531	-1.16721	-0.187117
10.3044	-1.1126	-0.0768286
10.5558	-0.844286	0.176667
10.8071	-0.748215	0.131876
11.0584	-1.1217	-0.315838
11.3097	-0.962925	0.0608487
11.5611	-0.526973	0.428433
11.8124	-0.320339	0.277167
12.0637	-0.293035	0.0744209
12.315	-0.167618	0.167611
12.5664	-0.124794	0.0586359
12.8177	-0.0567062	0.0738328
13.069	-0.352543	-0.306762
13.3204	-0.545513	-0.140509
13.5717	-0.15166	0.465025
13.823	-0.403395	-0.239626
14.0743	0.413665	0.876816
14.3257	-0.0122932	-0.537263
14.577	-0.139659	-0.149407
14.8283	-0.380873	-0.231929
15.0796	-0.434223	0.00335796
15.331	-0.497306	0.000342644
15.5823	-0.190062	0.376189
15.8336	-0.599011	-0.388036
