# t	x	gauss
0	0	-0.0206352
0.251327	0.00449753	-0.0206352
0.502655	0.189952	0.159192
0.753982	-0.0164756	-0.277578
1.00531	0.00033895	-0.0041786
1.25664	-0.175468	-0.201025
1.50796	-0.329054	-0.135977
1.75929	-0.267579	0.110088
2.01062	-1.06534	-0.760458
2.26195	-0.957333	0.0467408
2.51327	-0.734759	0.217535
2.7646	-0.422914	0.371683
3.01593	-0.112075	0.372986
3.26726	-0.0384015	0.0763547
3.51858	-0.151084	-0.128178
3.76991	-0.544417	-0.38136
4.02124	-0.400235	0.215322
4.27257	-0.428418	0.0311614
4.52389	-0.352401	0.138795
4.77522	-0.314241	0.0905966
5.02655	-0.499378	-0.139091
5.27788	-0.183706	0.384748
5.5292	-0.218244	-0.0150582
5.78053	-0.955926	-0.710576
6.03186	-0.910104	0.0414003
6.28319	-0.672532	0.251716
6.53451	-0.581381	0.158593
6.78584	-0.594431	0.0585472
7.03717	-0.26794	0.397966
7.28849	-0.438942	-0.133627
7.53982	-1.15677	-0.653895
7.79115	-0.714017	0.31932
8.04248	-0.4947	0.28215
8.2938	-1.05595	-0.492479
8.54513	-1.21202	-0.211731
8.79646	-0.841305	0.202722
9.04779	-0.00711346	0.870845
9.29911	0.142981	0.126751
9.55044	0.35152	0.148207
9.80177	0.530006	0.0759241
10.0531	0.649046	-0.00187846
10.3044	0.877398	0.108815
10.5558	0.761186	-0.192099
10.8071	0.976062	0.109281
11.0584	1.30341	0.290612
11.3097	1.09522	-0.00437733
11.5611	0.981354	-0.0840823
11.8124	0.896945	-0.118652
12.0637	1.18974	0.223596
12.315	1.07133	-0.0193078
12.5664	0.653011	-0.403668
12.8177	0.706756	-0.0655207
13.069	0.176164	-0.644624
13.3204	0.338991	0.0947956
13.5717	0.355151	-0.084378
13.823	0.37827	-0.0800118
14.0743	0.631746	0.14688
14.3257	0.234067	-0.518217
14.577	-0.180979	-0.495781
14.8283	0.144425	0.34427
15.0796	0.0524075	-0.152688
15.331	0.605835	0.515162
15.5823	0.405381	-0.321961
15.8336	-0.0676653	-0.583316
16.085	0.332823	0.392287
16.3363	0.339651	-0.0926841
16.5876	0.0614428	-0.378853
16.8389	-0.13312	-0.235076
17.0903	0.0586142	0.199469
17.3416	0.516729	0.418305
17.5929	0.390227	-0.246823
17.8442	0.822001	0.323504
18.0956	0.766174	-0.147956
18.3469	0.908594	0.0377678
18.5982	1.51267	0.539106
18.8496	1.24479	0.196718
19.1009	0.349194	-0.748813
19.3522	0.829788	0.378406
19.6035	1.25319	0.333325
19.8549	0.932806	-0.165832
20.1062	0.71755	-0.27083
20.3575	1.17135	0.341184
20.6088	1.34346	0.256514
20.8602	1.17196	0.0751428
21.1115	1.19848	0.1114
21.3628	1.27053	0.178363
21.6142	0.879515	-0.220002
21.8655	0.969642	0.0149436
22.1168	0.886978	-0.122363
22.3681	1.10581	0.146164
22.6195	1.4653	0.396287
22.8708	0.562878	-0.505105
23.1221	-0.148497	-0.833146
23.3734	-0.167505	-0.0076358
23.6248	0.426954	0.610251
23.8761	0.0978254	-0.441999
24.1274	0.15048	0.00317836
24.3788	-0.139083	-0.351653
24.6301	0.442734	0.590971
24.8814	0.607719	0.0504001
25.1327	0.786482	0.0573105
25.3841	0.379402	-0.507603
25.6354	0.788761	0.302606
25.8867	0.589082	-0.299708
26.1381	0.789909	0.0790272
26.3894	1.01251	0.122826
26.6407	0.860531	-0.170698
26.892	1.18868	0.246902
27.1434	1.35582	0.26539
27.3947	0.88228	-0.213026
27.646	1.2285	0.27196
27.8973	0.436987	-0.659414
28.1487	0.43139	-0.119575
28.4	0.539736	-0.00502024
28.6513	0.394553	-0.266439
28.9027	0.139878	-0.363523
29.154	-0.459116	-0.658583
29.4053	-0.982323	-0.457264
29.6566	-0.911099	0.0547538
29.908	-1.09227	-0.167386
30.1593	-0.880521	0.13363
30.4106	-1.45379	-0.548671
30.6619	-1.1882	-0.166385
30.9133	-1.12403	-0.0839326
31.1646	-1.07076	-0.0462711
31.4159	-1.03751	-0.0313007
31.6673	-1.15348	-0.161022
31.9186	-1.11651	-0.0839664
32.1699	-1.30009	-0.277894
32.4212	-1.14298	-0.0935435
32.6726	-1.44818	-0.418337
32.9239	-1.47544	-0.451731
33.1752	-0.930819	0.0830781
33.4265	-0.993672	-0.0567231
33.6779	-0.653952	0.317752
33.9292	-0.480408	0.242494
34.1805	-0.829297	-0.281133
34.4319	-0.891812	-0.0225494
34.6832	-1.10827	-0.195703
34.9345	-1.32752	-0.307944
35.1858	-0.486869	0.561195
35.4372	-0.252447	0.302663
35.6885	-0.246453	0.0402806
35.9398	-0.473073	-0.193558
